"ticker","datetime","open","high","low","close","average","volume","barcount"
GOOG,2023-05-01 11:54:30.000,107.95,107.96,107.94,107.95,107.949,4515,20
GOOG,2023-05-01 11:54:40.000,107.96,107.97,107.95,107.95,107.96,6062,20
GOOG,2023-05-01 11:54:50.000,107.95,107.96,107.95,107.95,107.951,1800,17
GOOG,2023-05-01 11:55:00.000,107.95,107.96,107.9,107.92,107.92,6355,40
GOOG,2023-05-01 11:55:10.000,107.92,107.94,107.91,107.91,107.923,7253,55
GOOG,2023-05-01 11:55:20.000,107.91,107.93,107.91,107.93,107.918,2698,19
GOOG,2023-05-01 11:55:30.000,107.93,107.94,107.92,107.93,107.933,2906,28
GOOG,2023-05-01 11:55:40.000,107.92,107.92,107.9,107.91,107.914,1031,8
GOOG,2023-05-01 11:55:50.000,107.9,107.93,107.89,107.93,107.905,2728,24
GOOG,2023-05-01 11:56:00.000,107.93,107.94,107.92,107.92,107.926,1703,15
GOOG,2023-05-01 11:56:10.000,107.93,107.95,107.93,107.95,107.943,2208,15
GOOG,2023-05-01 11:56:20.000,107.95,107.96,107.94,107.95,107.95,2170,17
GOOG,2023-05-01 11:56:30.000,107.96,107.99,107.95,107.98,107.977,6731,30
GOOG,2023-05-01 11:56:40.000,107.98,108.0,107.97,107.99,107.984,5558,27
GOOG,2023-05-01 11:56:50.000,107.99,107.99,107.98,107.98,107.987,2769,16
GOOG,2023-05-01 11:57:00.000,107.98,108.03,107.98,108.02,108.001,20345,88
GOOG,2023-05-01 11:57:10.000,108.02,108.03,107.99,108.01,108.014,4100,27
GOOG,2023-05-01 11:57:20.000,108.01,108.03,108.01,108.03,108.021,1006,8
GOOG,2023-05-01 11:57:30.000,108.03,108.04,108.03,108.04,108.036,3262,21
GOOG,2023-05-01 11:57:40.000,108.05,108.07,108.04,108.06,108.056,4410,33
GOOG,2023-05-01 11:57:50.000,108.06,108.08,108.04,108.08,108.055,6450,48
GOOG,2023-05-01 11:58:00.000,108.07,108.07,108.04,108.04,108.064,4931,28
GOOG,2023-05-01 11:58:10.000,108.04,108.04,108.01,108.03,108.024,3645,33
GOOG,2023-05-01 11:58:20.000,108.04,108.08,108.03,108.07,108.057,7506,49
GOOG,2023-05-01 11:58:30.000,108.07,108.11,108.06,108.11,108.094,3689,28
GOOG,2023-05-01 11:58:40.000,108.11,108.12,108.07,108.08,108.1,7490,60
GOOG,2023-05-01 11:58:50.000,108.08,108.08,108.03,108.04,108.043,9636,19
GOOG,2023-05-01 11:59:00.000,108.04,108.07,108.04,108.07,108.051,3658,22
GOOG,2023-05-01 11:59:10.000,108.07,108.09,108.07,108.09,108.08,2194,18
GOOG,2023-05-01 11:59:20.000,108.08,108.09,108.06,108.08,108.077,4153,25
GOOG,2023-05-01 11:59:30.000,108.08,108.14,108.08,108.13,108.11,4148,28
GOOG,2023-05-01 11:59:40.000,108.13,108.14,108.1,108.11,108.121,6421,61
GOOG,2023-05-01 11:59:50.000,108.1,108.11,108.08,108.09,108.092,3550,17
GOOG,2023-05-01 12:00:00.000,108.09,108.1,108.06,108.06,108.073,5868,45
GOOG,2023-05-01 12:00:10.000,108.06,108.09,108.06,108.08,108.076,4382,28
GOOG,2023-05-01 12:00:20.000,108.08,108.08,108.03,108.04,108.046,21759,105
GOOG,2023-05-01 12:00:30.000,108.06,108.08,108.06,108.08,108.069,5830,41
GOOG,2023-05-01 12:00:40.000,108.08,108.09,108.05,108.07,108.074,19676,49
GOOG,2023-05-01 12:00:50.000,108.07,108.07,108.06,108.07,108.07,1623,6
GOOG,2023-05-01 12:01:00.000,108.07,108.12,108.07,108.1,108.096,3766,30
GOOG,2023-05-01 12:01:10.000,108.11,108.14,108.1,108.13,108.122,2528,17
GOOG,2023-05-01 12:01:20.000,108.13,108.14,108.12,108.12,108.125,2939,28
GOOG,2023-05-01 12:01:30.000,108.12,108.14,108.12,108.13,108.131,919,5
GOOG,2023-05-01 12:01:40.000,108.13,108.17,108.13,108.17,108.151,3863,18
GOOG,2023-05-01 12:01:50.000,108.17,108.19,108.17,108.18,108.177,3999,26
GOOG,2023-05-01 12:02:00.000,108.18,108.19,108.18,108.19,108.186,2738,9
GOOG,2023-05-01 12:02:10.000,108.19,108.19,108.15,108.15,108.173,3759,26
GOOG,2023-05-01 12:02:20.000,108.15,108.17,108.13,108.17,108.153,17314,69
GOOG,2023-05-01 12:02:30.000,108.17,108.17,108.16,108.17,108.167,4804,17
GOOG,2023-05-01 12:02:40.000,108.18,108.18,108.13,108.13,108.154,7507,56
GOOG,2023-05-01 12:02:50.000,108.14,108.15,108.13,108.15,108.136,6059,7
GOOG,2023-05-01 12:03:00.000,108.16,108.18,108.15,108.16,108.172,16040,53
GOOG,2023-05-01 12:03:10.000,108.13,108.14,108.12,108.13,108.13,11667,31
GOOG,2023-05-01 12:03:20.000,108.14,108.14,108.13,108.14,108.138,5394,15
GOOG,2023-05-01 12:03:30.000,108.14,108.18,108.14,108.18,108.165,2150,18
GOOG,2023-05-01 12:03:40.000,108.18,108.19,108.17,108.19,108.177,16248,45
GOOG,2023-05-01 12:03:50.000,108.19,108.2,108.18,108.19,108.192,9941,49
GOOG,2023-05-01 12:04:00.000,108.18,108.19,108.17,108.19,108.183,4548,33
GOOG,2023-05-01 12:04:10.000,108.18,108.19,108.16,108.17,108.181,1510,12
GOOG,2023-05-01 12:04:20.000,108.18,108.19,108.17,108.18,108.177,3685,19
GOOG,2023-05-01 12:04:30.000,108.17,108.17,108.14,108.14,108.148,11781,58
GOOG,2023-05-01 12:04:40.000,108.14,108.14,108.12,108.12,108.131,3367,23
GOOG,2023-05-01 12:04:50.000,108.12,108.12,108.08,108.08,108.096,7531,65
GOOG,2023-05-01 12:05:00.000,108.07,108.08,108.06,108.06,108.065,4760,30
GOOG,2023-05-01 12:05:10.000,108.07,108.08,108.06,108.07,108.07,1285,6
GOOG,2023-05-01 12:05:20.000,108.07,108.07,108.05,108.06,108.06,3812,27
GOOG,2023-05-01 12:05:30.000,108.07,108.07,108.05,108.06,108.064,3793,25
GOOG,2023-05-01 12:05:40.000,108.06,108.07,108.05,108.07,108.059,900,9
GOOG,2023-05-01 12:05:50.000,108.07,108.07,108.04,108.04,108.056,9731,38
GOOG,2023-05-01 12:06:00.000,108.03,108.05,108.02,108.04,108.037,3264,20
GOOG,2023-05-01 12:06:10.000,108.04,108.06,108.03,108.05,108.038,9037,20
GOOG,2023-05-01 12:06:20.000,108.04,108.04,108.01,108.01,108.033,2148,8
GOOG,2023-05-01 12:06:30.000,108.03,108.03,108.02,108.02,108.023,3561,17
GOOG,2023-05-01 12:06:40.000,108.02,108.02,107.99,108.0,108.0,2617,25
GOOG,2023-05-01 12:06:50.000,108.0,108.01,107.99,108.01,108.004,2588,16
GOOG,2023-05-01 12:07:00.000,108.02,108.02,107.99,108.01,108.012,3472,27
GOOG,2023-05-01 12:07:10.000,108.0,108.0,107.98,107.98,107.99,800,4
GOOG,2023-05-01 12:07:20.000,107.99,107.99,107.99,107.99,107.99,100,1
GOOG,2023-05-01 12:07:30.000,107.99,108.01,107.98,108.0,107.996,1785,10
GOOG,2023-05-01 12:07:40.000,108.01,108.02,107.99,108.0,108.012,7045,48
GOOG,2023-05-01 12:07:50.000,108.0,108.03,107.99,108.02,108.016,3958,34
GOOG,2023-05-01 12:08:00.000,108.02,108.03,108.01,108.02,108.021,1512,12
GOOG,2023-05-01 12:08:10.000,108.02,108.03,108.01,108.03,108.02,4704,6
GOOG,2023-05-01 12:08:20.000,108.03,108.03,108.02,108.03,108.025,935,9
GOOG,2023-05-01 12:08:30.000,108.03,108.04,108.0,108.02,108.023,10800,58
GOOG,2023-05-01 12:08:40.000,108.01,108.02,108.0,108.02,108.011,1758,9
GOOG,2023-05-01 12:08:50.000,108.02,108.04,108.01,108.03,108.028,4591,31
GOOG,2023-05-01 12:09:00.000,108.03,108.07,108.03,108.07,108.049,5873,34
GOOG,2023-05-01 12:09:10.000,108.05,108.05,108.03,108.04,108.043,2377,17
GOOG,2023-05-01 12:09:20.000,108.04,108.06,108.03,108.06,108.045,3940,23
GOOG,2023-05-01 12:09:30.000,108.05,108.06,108.04,108.05,108.052,2404,10
GOOG,2023-05-01 12:09:40.000,108.06,108.07,108.06,108.07,108.064,500,5
GOOG,2023-05-01 12:09:50.000,108.07,108.07,108.06,108.07,108.065,458,2
GOOG,2023-05-01 12:10:00.000,108.06,108.1,108.05,108.09,108.076,9449,60
GOOG,2023-05-01 12:10:10.000,108.09,108.09,108.08,108.09,108.086,6265,39
GOOG,2023-05-01 12:10:20.000,108.09,108.1,108.08,108.08,108.092,3021,17
GOOG,2023-05-01 12:10:30.000,108.08,108.1,108.08,108.09,108.09,6307,21
GOOG,2023-05-01 12:10:40.000,108.09,108.14,108.09,108.14,108.117,8596,66
GOOG,2023-05-01 12:10:50.000,108.13,108.15,108.12,108.14,108.13,17966,53
GOOG,2023-05-01 12:11:00.000,108.13,108.15,108.13,108.13,108.142,4480,37
GOOG,2023-05-01 12:11:10.000,108.13,108.13,108.11,108.11,108.124,5280,31
GOOG,2023-05-01 12:11:20.000,108.11,108.11,108.09,108.09,108.101,2170,18
GOOG,2023-05-01 12:11:30.000,108.09,108.1,108.08,108.1,108.095,1200,3
GOOG,2023-05-01 12:11:40.000,108.09,108.09,108.08,108.09,108.087,4762,36
GOOG,2023-05-01 12:11:50.000,108.08,108.08,108.07,108.07,108.072,3035,25
GOOG,2023-05-01 12:12:00.000,108.07,108.08,108.05,108.06,108.065,4696,33
GOOG,2023-05-01 12:12:10.000,108.05,108.06,108.05,108.05,108.053,594,5
GOOG,2023-05-01 12:12:20.000,108.05,108.07,108.04,108.04,108.056,7759,60
GOOG,2023-05-01 12:12:30.000,108.04,108.04,108.03,108.04,108.035,2853,16
GOOG,2023-05-01 12:12:40.000,108.04,108.04,108.03,108.03,108.033,2772,18
GOOG,2023-05-01 12:12:50.000,108.02,108.04,108.01,108.04,108.025,2049,18
GOOG,2023-05-01 12:13:00.000,108.03,108.04,108.01,108.03,108.026,3767,31
GOOG,2023-05-01 12:13:10.000,108.03,108.07,108.03,108.07,108.046,1828,17
GOOG,2023-05-01 12:13:20.000,108.06,108.1,108.06,108.09,108.091,3502,22
GOOG,2023-05-01 12:13:30.000,108.09,108.13,108.09,108.13,108.112,2405,16
GOOG,2023-05-01 12:13:40.000,108.11,108.12,108.1,108.12,108.112,2636,17
GOOG,2023-05-01 12:13:50.000,108.12,108.13,108.11,108.12,108.115,3564,28
GOOG,2023-05-01 12:14:00.000,108.12,108.12,108.09,108.09,108.1,4720,42
GOOG,2023-05-01 12:14:10.000,108.08,108.11,108.08,108.1,108.098,1928,17
GOOG,2023-05-01 12:14:20.000,108.1,108.13,108.1,108.12,108.108,7223,38
GOOG,2023-05-01 12:14:30.000,108.12,108.13,108.1,108.13,108.118,3855,30
GOOG,2023-05-01 12:14:40.000,108.12,108.13,108.11,108.12,108.116,2160,13
GOOG,2023-05-01 12:14:50.000,108.13,108.14,108.12,108.13,108.13,3689,13
GOOG,2023-05-01 12:15:00.000,108.13,108.14,108.12,108.14,108.129,3556,29
GOOG,2023-05-01 12:15:10.000,108.14,108.15,108.12,108.12,108.139,8571,37
GOOG,2023-05-01 12:15:20.000,108.14,108.14,108.13,108.14,108.136,2396,16
GOOG,2023-05-01 12:15:30.000,108.14,108.14,108.11,108.12,108.127,8443,43
GOOG,2023-05-01 12:15:40.000,108.12,108.12,108.11,108.12,108.117,2449,17
GOOG,2023-05-01 12:15:50.000,108.12,108.12,108.1,108.11,108.115,3814,30
GOOG,2023-05-01 12:16:00.000,108.11,108.12,108.11,108.12,108.115,1157,3
GOOG,2023-05-01 12:16:10.000,108.12,108.15,108.12,108.15,108.144,5257,24
GOOG,2023-05-01 12:16:20.000,108.14,108.15,108.14,108.15,108.144,4401,6
GOOG,2023-05-01 12:16:30.000,108.15,108.17,108.14,108.16,108.15,7136,48
GOOG,2023-05-01 12:16:40.000,108.16,108.16,108.13,108.13,108.14,2978,16
GOOG,2023-05-01 12:16:50.000,108.13,108.13,108.11,108.13,108.121,2731,13
GOOG,2023-05-01 12:17:00.000,108.11,108.12,108.1,108.11,108.11,5349,34
GOOG,2023-05-01 12:17:10.000,108.11,108.14,108.11,108.13,108.132,1400,8
GOOG,2023-05-01 12:17:20.000,108.14,108.14,108.11,108.12,108.126,2892,11
GOOG,2023-05-01 12:17:30.000,108.13,108.15,108.13,108.14,108.136,4551,30
GOOG,2023-05-01 12:17:40.000,108.14,108.14,108.12,108.13,108.124,6631,29
GOOG,2023-05-01 12:17:50.000,108.13,108.13,108.11,108.12,108.122,3116,22
GOOG,2023-05-01 12:18:00.000,108.12,108.14,108.12,108.14,108.125,1968,13
GOOG,2023-05-01 12:18:10.000,108.13,108.14,108.13,108.14,108.134,3444,23
GOOG,2023-05-01 12:18:20.000,108.13,108.16,108.13,108.15,108.143,4011,26
GOOG,2023-05-01 12:18:30.000,108.15,108.15,108.14,108.15,108.15,1164,6
GOOG,2023-05-01 12:18:40.000,108.15,108.16,108.14,108.14,108.15,4132,28
GOOG,2023-05-01 12:18:50.000,108.14,108.15,108.14,108.14,108.14,0,0
GOOG,2023-05-01 12:19:00.000,108.15,108.17,108.15,108.17,108.157,900,9
GOOG,2023-05-01 12:19:10.000,108.17,108.17,108.14,108.15,108.154,3288,28
GOOG,2023-05-01 12:19:20.000,108.15,108.16,108.14,108.16,108.152,900,6
GOOG,2023-05-01 12:19:30.000,108.16,108.17,108.14,108.14,108.152,3073,26
GOOG,2023-05-01 12:19:40.000,108.13,108.14,108.12,108.12,108.127,30707,101
GOOG,2023-05-01 12:19:50.000,108.13,108.15,108.12,108.14,108.129,9015,30
GOOG,2023-05-01 12:20:00.000,108.14,108.16,108.13,108.13,108.147,7907,39
GOOG,2023-05-01 12:20:10.000,108.13,108.14,108.11,108.13,108.127,6002,23
GOOG,2023-05-01 12:20:20.000,108.13,108.14,108.12,108.13,108.131,1444,10
GOOG,2023-05-01 12:20:30.000,108.14,108.15,108.13,108.14,108.14,1754,12
GOOG,2023-05-01 12:20:40.000,108.14,108.14,108.12,108.14,108.129,3522,22
GOOG,2023-05-01 12:20:50.000,108.14,108.14,108.12,108.13,108.127,5462,35
GOOG,2023-05-01 12:21:00.000,108.13,108.13,108.12,108.12,108.122,1869,14
GOOG,2023-05-01 12:21:10.000,108.13,108.14,108.11,108.12,108.128,3350,29
GOOG,2023-05-01 12:21:20.000,108.12,108.13,108.11,108.13,108.125,6922,26
GOOG,2023-05-01 12:21:30.000,108.13,108.14,108.12,108.14,108.131,3588,14
GOOG,2023-05-01 12:21:40.000,108.14,108.14,108.11,108.11,108.118,7818,58
GOOG,2023-05-01 12:21:50.000,108.13,108.14,108.12,108.13,108.127,4299,32
GOOG,2023-05-01 12:22:00.000,108.13,108.17,108.13,108.16,108.144,5224,33
GOOG,2023-05-01 12:22:10.000,108.15,108.15,108.11,108.12,108.133,6872,51
GOOG,2023-05-01 12:22:20.000,108.12,108.12,108.11,108.12,108.119,2602,21
GOOG,2023-05-01 12:22:30.000,108.11,108.12,108.11,108.12,108.111,2939,22
GOOG,2023-05-01 12:22:40.000,108.12,108.13,108.11,108.13,108.123,4052,26
GOOG,2023-05-01 12:22:50.000,108.13,108.13,108.11,108.13,108.119,4792,22
GOOG,2023-05-01 12:23:00.000,108.12,108.14,108.11,108.13,108.121,7813,37
GOOG,2023-05-01 12:23:10.000,108.13,108.15,108.12,108.13,108.132,4579,34
GOOG,2023-05-01 12:23:20.000,108.13,108.14,108.12,108.13,108.129,900,5
GOOG,2023-05-01 12:23:30.000,108.14,108.16,108.14,108.16,108.151,7833,67
GOOG,2023-05-01 12:23:40.000,108.15,108.18,108.14,108.16,108.164,4900,39
GOOG,2023-05-01 12:23:50.000,108.16,108.17,108.16,108.17,108.162,1052,8
GOOG,2023-05-01 12:24:00.000,108.17,108.19,108.17,108.18,108.181,7238,27
GOOG,2023-05-01 12:24:10.000,108.18,108.19,108.17,108.19,108.179,3200,22
GOOG,2023-05-01 12:24:20.000,108.2,108.22,108.15,108.15,108.198,14528,78
GOOG,2023-05-01 12:24:30.000,108.16,108.18,108.15,108.17,108.161,5429,25
GOOG,2023-05-01 12:24:40.000,108.17,108.18,108.15,108.16,108.164,5568,18
GOOG,2023-05-01 12:24:50.000,108.17,108.17,108.14,108.14,108.162,3615,24
GOOG,2023-05-01 12:25:00.000,108.15,108.15,108.11,108.12,108.126,4795,33
GOOG,2023-05-01 12:25:10.000,108.12,108.13,108.11,108.13,108.121,5412,47
GOOG,2023-05-01 12:25:20.000,108.12,108.14,108.12,108.13,108.13,7039,35
GOOG,2023-05-01 12:25:30.000,108.13,108.14,108.12,108.13,108.124,2084,18
GOOG,2023-05-01 12:25:40.000,108.13,108.14,108.1,108.11,108.125,5173,36
GOOG,2023-05-01 12:25:50.000,108.11,108.11,108.08,108.09,108.093,16459,61
GOOG,2023-05-01 12:26:00.000,108.09,108.09,108.07,108.09,108.085,1919,14
GOOG,2023-05-01 12:26:10.000,108.09,108.12,108.09,108.12,108.103,8550,42
GOOG,2023-05-01 12:26:20.000,108.12,108.15,108.11,108.14,108.134,15409,108
GOOG,2023-05-01 12:26:30.000,108.15,108.17,108.14,108.16,108.153,8459,23
GOOG,2023-05-01 12:26:40.000,108.15,108.15,108.12,108.13,108.131,1430,14
GOOG,2023-05-01 12:26:50.000,108.14,108.14,108.13,108.14,108.138,647,6
GOOG,2023-05-01 12:27:00.000,108.14,108.14,108.11,108.11,108.134,4643,19
GOOG,2023-05-01 12:27:10.000,108.11,108.12,108.09,108.11,108.107,2764,25
GOOG,2023-05-01 12:27:20.000,108.12,108.14,108.12,108.13,108.126,10563,63
GOOG,2023-05-01 12:27:30.000,108.13,108.14,108.12,108.12,108.132,4563,18
GOOG,2023-05-01 12:27:40.000,108.12,108.13,108.12,108.13,108.123,1972,15
GOOG,2023-05-01 12:27:50.000,108.13,108.14,108.1,108.1,108.119,9798,35
GOOG,2023-05-01 12:28:00.000,108.11,108.13,108.11,108.12,108.123,3563,24
GOOG,2023-05-01 12:28:10.000,108.12,108.14,108.11,108.14,108.123,3607,22
GOOG,2023-05-01 12:28:20.000,108.14,108.15,108.13,108.15,108.143,5480,41
GOOG,2023-05-01 12:28:30.000,108.14,108.15,108.14,108.14,108.142,4718,35
GOOG,2023-05-01 12:28:40.000,108.13,108.13,108.11,108.12,108.121,4536,33
GOOG,2023-05-01 12:28:50.000,108.12,108.16,108.11,108.15,108.139,5187,31
GOOG,2023-05-01 12:29:00.000,108.13,108.14,108.13,108.14,108.135,3451,22
GOOG,2023-05-01 12:29:10.000,108.15,108.15,108.14,108.15,108.149,1100,7
GOOG,2023-05-01 12:29:20.000,108.15,108.17,108.14,108.17,108.152,4373,9
GOOG,2023-05-01 12:29:30.000,108.17,108.19,108.17,108.19,108.179,3424,24
GOOG,2023-05-01 12:29:40.000,108.18,108.19,108.14,108.15,108.175,5622,29
GOOG,2023-05-01 12:29:50.000,108.15,108.15,108.13,108.14,108.142,3072,17
GOOG,2023-05-01 12:30:00.000,108.15,108.16,108.13,108.13,108.152,9110,68
GOOG,2023-05-01 12:30:10.000,108.14,108.17,108.13,108.15,108.148,15909,133
GOOG,2023-05-01 12:30:20.000,108.15,108.16,108.15,108.16,108.153,2707,19
GOOG,2023-05-01 12:30:30.000,108.16,108.18,108.15,108.18,108.164,3320,23
GOOG,2023-05-01 12:30:40.000,108.18,108.2,108.17,108.2,108.19,5590,15
GOOG,2023-05-01 12:30:50.000,108.19,108.21,108.19,108.2,108.2,3575,16
GOOG,2023-05-01 12:31:00.000,108.2,108.2,108.17,108.17,108.187,4174,27
GOOG,2023-05-01 12:31:10.000,108.17,108.18,108.15,108.17,108.161,13917,84
GOOG,2023-05-01 12:31:20.000,108.17,108.21,108.15,108.2,108.177,29541,176
GOOG,2023-05-01 12:31:30.000,108.19,108.22,108.18,108.21,108.205,6996,39
GOOG,2023-05-01 12:31:40.000,108.21,108.23,108.2,108.22,108.217,7765,38
GOOG,2023-05-01 12:31:50.000,108.23,108.25,108.22,108.23,108.232,7304,42
GOOG,2023-05-01 12:32:00.000,108.24,108.27,108.24,108.27,108.253,8411,51
GOOG,2023-05-01 12:32:10.000,108.27,108.29,108.26,108.29,108.272,6925,40
GOOG,2023-05-01 12:32:20.000,108.28,108.29,108.27,108.27,108.276,8535,56
GOOG,2023-05-01 12:32:30.000,108.27,108.27,108.26,108.27,108.263,3314,30
GOOG,2023-05-01 12:32:40.000,108.27,108.3,108.27,108.3,108.289,7513,30
GOOG,2023-05-01 12:32:50.000,108.3,108.3,108.27,108.3,108.283,5257,39
GOOG,2023-05-01 12:33:00.000,108.3,108.3,108.27,108.29,108.284,5639,39
GOOG,2023-05-01 12:33:10.000,108.29,108.29,108.23,108.25,108.253,7752,42
GOOG,2023-05-01 12:33:20.000,108.25,108.25,108.2,108.22,108.225,14653,85
GOOG,2023-05-01 12:33:30.000,108.21,108.25,108.21,108.25,108.234,1800,11
GOOG,2023-05-01 12:33:40.000,108.25,108.25,108.24,108.25,108.245,3654,22
GOOG,2023-05-01 12:33:50.000,108.25,108.26,108.23,108.24,108.242,4895,35
GOOG,2023-05-01 12:34:00.000,108.24,108.24,108.23,108.23,108.237,2332,12
GOOG,2023-05-01 12:34:10.000,108.23,108.23,108.2,108.2,108.215,3090,22
GOOG,2023-05-01 12:34:20.000,108.2,108.21,108.17,108.17,108.187,3919,26
GOOG,2023-05-01 12:34:30.000,108.18,108.22,108.17,108.21,108.198,3237,26
GOOG,2023-05-01 12:34:40.000,108.2,108.21,108.19,108.2,108.2,3879,20
GOOG,2023-05-01 12:34:50.000,108.21,108.23,108.21,108.22,108.219,2409,18
GOOG,2023-05-01 12:35:00.000,108.22,108.24,108.21,108.23,108.227,5346,24
GOOG,2023-05-01 12:35:10.000,108.23,108.23,108.19,108.19,108.201,3664,20
GOOG,2023-05-01 12:35:20.000,108.2,108.23,108.2,108.23,108.211,1223,10
GOOG,2023-05-01 12:35:30.000,108.23,108.24,108.22,108.22,108.229,2450,8
GOOG,2023-05-01 12:35:40.000,108.23,108.24,108.22,108.23,108.228,4957,24
GOOG,2023-05-01 12:35:50.000,108.23,108.23,108.21,108.22,108.219,7090,43
GOOG,2023-05-01 12:36:00.000,108.22,108.25,108.22,108.25,108.237,3504,25
GOOG,2023-05-01 12:36:10.000,108.24,108.25,108.23,108.25,108.24,3397,16
GOOG,2023-05-01 12:36:20.000,108.26,108.28,108.25,108.27,108.261,3445,17
